"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SCGB2B2",6.27146598481662e-12,-0.29685268217565,0.13,0.25,1.63033029741293e-07
"ARHGAP39",6.96464589524151e-12,0.520881101086772,0.149,0.055,1.81052934692698e-07
"AC078881.1",7.72990339364171e-12,-0.43186930008442,0.136,0.249,2.0094656862111e-07
"ITSN2",8.11130398273512e-12,-0.33181118577833,0.383,0.564,2.10861458335182e-07
"SLIRP",8.20373949380995e-12,-0.267077485421297,0.108,0.219,2.13264411881083e-07
"ZNF274",8.28797116347275e-12,-0.271641774503845,0.107,0.216,2.15454098365638e-07
"PWRN1",8.73627898555032e-12,-0.273115691427749,0.099,0.205,2.27108308508366e-07
"EFCAB11",9.01314857702056e-12,-0.496106674329671,0.116,0.221,2.34305810408227e-07
"BRWD1",9.62055915695358e-12,-0.298465021149423,0.399,0.589,2.50096055844165e-07
"CD47",1.01047830314488e-11,0.64154980928175,0.453,0.387,2.62683939685544e-07
"TRIM56",1.01117367629454e-11,0.543258806662337,0.202,0.098,2.62864708889527e-07
"TMC7",1.06714177953759e-11,0.655953721535352,0.46,0.377,2.77414177008591e-07
"SP110",1.07949761636636e-11,0.505182942225248,0.188,0.085,2.806262003506e-07
"PLEKHA1",1.10178613299526e-11,-0.263051122988357,0.334,0.516,2.86420323133447e-07
"GALNT15",1.19357756680876e-11,0.621549196784797,0.284,0.175,3.10282424267604e-07
"ADAMTS19",1.19665702716275e-11,-0.319541588612262,0.044,0.119,3.11082960781228e-07
"SNX29",1.37102735402206e-11,0.48129780953193,0.583,0.514,3.56412270951576e-07
"NMI",1.38764112879362e-11,0.431729931737958,0.107,0.027,3.6073118784119e-07
"XRRA1",1.50389264103299e-11,-0.278278732333611,0.218,0.365,3.90951930962936e-07
"CRLF3",1.62243751367518e-11,0.568504767345156,0.225,0.12,4.21768856055e-07
"PRKCB",1.6996821410991e-11,0.582662531268861,0.296,0.179,4.41849369400122e-07
"MEF2A",1.98618367009827e-11,0.506103782235259,0.55,0.478,5.16328306878747e-07
"CMIP",2.0489580702237e-11,0.581214747917694,0.238,0.13,5.32647139935352e-07
"PPM1H",2.14127608608355e-11,-0.331499938350369,0.655,0.788,5.56646131338279e-07
"KMT2A",2.17734242576206e-11,-0.260170556637717,0.423,0.623,5.66021937001106e-07
"SETBP1",2.36751196293338e-11,0.547094119929127,0.185,0.084,6.15458409884161e-07
"ANLN",2.38142668211926e-11,-0.262200193691016,0.462,0.643,6.19075680283723e-07
"ODF2L",2.77745094333624e-11,-0.267621885306453,0.124,0.24,7.22026147229688e-07
"ACADSB",3.1948040442469e-11,-0.251420732799248,0.07,0.16,8.30521259342424e-07
"TMTC4",3.23585965171034e-11,0.555973762690157,0.46,0.369,8.4119407505862e-07
"LGALS3BP",3.24060015933355e-11,0.488611425976534,0.132,0.047,8.42426417420348e-07
"FA2H",3.4629484514359e-11,-0.262796676559592,0.567,0.774,9.00228079435276e-07
"YWHAG",3.54424767534645e-11,-0.347283233009788,0.191,0.326,9.21362625683064e-07
"PPFIA2",3.66706022338306e-11,-0.420869434762936,0.48,0.627,9.53288975670661e-07
"PDZRN4",3.82801672570595e-11,-0.253107599052194,0.046,0.12,9.95131228014518e-07
"CNNM2",3.96889738297368e-11,-0.3075179845098,0.295,0.45,1.03175456367784e-06
"S100A6",4.1787564238436e-11,0.614531053133731,0.108,0.03,1.08630951994238e-06
"TCAIM",4.28322366306278e-11,-0.305961753891268,0.092,0.188,1.1134668234498e-06
"OSBP2",4.37970773831901e-11,0.435268285476124,0.678,0.628,1.13854882365341e-06
"TARSL2",4.4668091567667e-11,-0.259939793973287,0.442,0.637,1.16119170839307e-06
"AC007262.2",5.03868506164015e-11,-0.296646408989472,0.055,0.134,1.30985656862397e-06
"GIPR",5.12548922475983e-11,0.495585356142966,0.125,0.042,1.33242217886857e-06
"PTPN9",5.34584832085978e-11,0.478072084902402,0.183,0.084,1.38970672949071e-06
"SBF2",6.15048333846058e-11,0.429718869203869,0.603,0.534,1.59887964866621e-06
"KIF13B",6.94934438884578e-11,0.337577703988807,0.753,0.742,1.80655156732435e-06
"SLC22A15",7.10128546453399e-11,-0.346787013825862,0.407,0.572,1.84605016936025e-06
"BMPR2",7.80985748525849e-11,0.576084379941103,0.322,0.215,2.0302505518678e-06
"PCGF5",9.03133422900722e-11,-0.271893716033679,0.471,0.648,2.34778564617272e-06
"CELF1",9.07738731076682e-11,0.555171388977296,0.463,0.38,2.35975760530694e-06
"ZNF345",9.82314317180324e-11,-0.271615512223428,0.133,0.246,2.55362429894197e-06
"LARGE1",1.08310810910748e-10,0.575957365663025,0.476,0.394,2.81564784043581e-06
"PRUNE2",1.21851300339803e-10,0.402126682709556,0.96,0.976,3.16764640363351e-06
"GPR75-ASB3",1.40190800860782e-10,-0.250641419051018,0.167,0.291,3.6444000591769e-06
"AC022146.2",1.41751287810128e-10,0.423911281545835,0.109,0.033,3.68496647791209e-06
"GXYLT2",1.46217369571285e-10,0.600106794120086,0.301,0.198,3.80106673937514e-06
"ZNF160",1.50128842099185e-10,-0.258256160171747,0.122,0.232,3.90274937921041e-06
"TMCC1",1.52365024509715e-10,0.434694679618183,0.559,0.469,3.96088117715455e-06
"DDX58",1.55385184707472e-10,0.524864549182072,0.186,0.093,4.03939326165545e-06
"RERE",1.64637128580888e-10,0.287771032848079,0.883,0.876,4.27990679458877e-06
"ELMO1",1.79463473053396e-10,0.257603346904278,0.973,0.992,4.66533244549607e-06
"ANKRD11",1.87395908481728e-10,0.443966409324759,0.615,0.589,4.87154403689099e-06
"LINC00894",1.87641849212283e-10,-0.260838473370122,0.219,0.359,4.8779375121225e-06
"LINC01099",1.93457932106541e-10,-0.375213307259889,0.052,0.126,5.02913240304165e-06
"TOM1L2",1.93959621388809e-10,-0.26010175907183,0.498,0.673,5.04217431762347e-06
"TCF4",2.2341484551665e-10,-0.251058246470629,0.81,0.919,5.80789232405083e-06
"SHPRH",2.37735988428807e-10,-0.267418482413629,0.338,0.5,6.18018475519526e-06
"SGIP1",2.42380385861448e-10,-0.26381930598846,0.509,0.681,6.3009205108542e-06
"RECK",2.50821892810024e-10,-0.283207734505458,0.207,0.338,6.52036592548938e-06
"NRP2",2.56298230756918e-10,0.453176417631561,0.102,0.029,6.66272880675683e-06
"PTPN12",2.80704755228628e-10,0.593083540973755,0.363,0.27,7.29720081692341e-06
"SIPA1L2",3.18948344116559e-10,0.504821684997505,0.188,0.093,8.29138115365408e-06
"BBX",3.26997440428763e-10,-0.312852765624962,0.556,0.692,8.50062546138613e-06
"IQGAP1",3.46479650879795e-10,-0.288475456079669,0.589,0.758,9.00708500427116e-06
"KLHL4",3.61188582150765e-10,-0.419153948580934,0.408,0.55,9.38945838159129e-06
"AUTS2",3.95142225482764e-10,-0.285356243540204,0.916,0.948,1.02721172936499e-05
