"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NTNG2",4.30845399446512e-05,0.460894613037737,0.254,0.234,1
"GUK1",4.8987396151695e-05,0.257870439911601,0.188,0.157,1
"FUS",5.42656516879333e-05,0.450564945527999,0.475,0.553,1
"PTPRF",5.56878985048542e-05,0.496479279844972,0.386,0.412,1
"KDM2A",5.77511377788277e-05,0.374085145105694,0.656,0.784,1
"GABBR1",5.80944131983852e-05,0.500335417204032,0.497,0.567,1
"SMG1",6.09703506470875e-05,0.273020863031333,0.682,0.835,1
"FMNL1",6.36510221131745e-05,0.297311262571952,0.131,0.102,1
"PCSK6",6.71607427758462e-05,0.426504479429887,0.218,0.189,1
"ZNF571",8.11599779688414e-05,0.270152492150665,0.145,0.204,1
"TSPAN17",8.27209971473494e-05,0.273102808502485,0.182,0.153,1
"LARS",8.82410773531892e-05,0.268481578530455,0.421,0.57,1
"R3HDM4",9.03421836045666e-05,0.260205397823873,0.143,0.115,1
"C7orf50",9.11180335122659e-05,0.47486315004931,0.409,0.45,1
"INTS11",9.67135845837518e-05,0.341206453608692,0.276,0.257,1
"ZMIZ1-AS1",9.82235095509499e-05,0.450531571389853,0.351,0.353,1
"RLF",0.000101317815413938,0.469279167644019,0.603,0.714,1
"GNPTG",0.000107145911080146,0.472164495352416,0.367,0.382,1
"C1orf61",0.000119762628842331,0.444246200136709,0.357,0.365,1
"DNM2",0.000120752326457103,0.477484901787998,0.519,0.606,1
"CCDC191",0.000122393431948099,0.464064716992987,0.251,0.347,1
"PISD",0.000124546870047382,0.504432600578288,0.463,0.514,1
"FLYWCH1",0.000138389152975695,0.396483646047203,0.369,0.38,1
"CCNYL1",0.00013996138238476,0.559195067903998,0.407,0.435,1
"DAP3",0.000144967618382478,0.251135188580094,0.388,0.523,1
"THRAP3",0.000145451360362152,0.456637414483538,0.54,0.631,1
"SMPD4",0.000155436714344815,0.418202830572359,0.317,0.317,1
"ID2",0.000160008968995044,0.578532395674337,0.224,0.206,1
"BIRC6",0.000165646381835729,0.253060450996101,0.732,0.872,1
"ABCA2",0.000173738618379931,0.368427866551128,0.302,0.292,1
"TRAPPC10",0.000175866884429988,0.449448535477389,0.465,0.531,1
"NPAS2",0.000181273262529354,0.395636117180843,0.645,0.78,1
"CEP95",0.000208439647320335,0.258394391935826,0.374,0.505,1
"ODF2",0.000213351298699928,0.36513473543677,0.307,0.298,1
"PCGF6",0.000216113232494757,0.299879090548544,0.311,0.418,1
"GAPVD1",0.000218637186703394,0.416409133850348,0.523,0.606,1
"ZNF565",0.000221505791477799,0.401298038730593,0.309,0.304,1
"C1orf159",0.000230908846959634,0.446549578705729,0.438,0.488,1
"VARS2",0.000233679953238105,0.259745773440041,0.144,0.119,1
"RNF216",0.000244649655221663,0.405624740514248,0.579,0.686,1
"CMTM4",0.000245926922129454,0.520114243374187,0.508,0.594,1
"STK32C",0.000246149691230989,0.456621103478192,0.318,0.319,1
"UBE2I",0.000247978924699629,0.262960643818193,0.255,0.347,1
"RAD54L2",0.000255236116161715,0.469662772871542,0.487,0.555,1
"CASC4",0.000266866372039807,0.254181402534313,0.725,0.864,1
"PFKFB4",0.00026993075257311,0.300221418048553,0.166,0.14,1
"SIPA1L2",0.000275292179905978,0.426180496604931,0.394,0.537,1
"KCNC3",0.000279682460625959,0.372047253104701,0.266,0.253,1
"DAB2IP",0.000281362863163993,0.432321830623758,0.405,0.445,1
"C2orf92",0.000282782104582786,0.313806628030091,0.229,0.21,1
"GATD1",0.000290068911320248,0.337231589803311,0.217,0.197,1
"DCAF1",0.000307115156265913,0.474028808822301,0.345,0.353,1
"OTUD5",0.000310471626610835,0.350984593831111,0.251,0.234,1
"PER2",0.000314328419546137,0.309580370829093,0.22,0.305,1
"PGS1",0.000332911330050664,0.36535296432256,0.26,0.245,1
